Station	Layer	Size fraction (µm)	sample	lineage	reads_mapped	rpkm
7	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	6	0.000105560173582
8	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	6	0.00012937119003
10	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	5.4292552437137E-05
17	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	3	7.09411820792128E-05
18	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	8	0.000158609680136
23	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	32	0.000705451038472
25	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	1	3.21439216556362E-05
34	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	3	0.000103349695244
36	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	1	3.86424250204063E-05
38	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	4	9.54717105158146E-05
41	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	8	0.000238590381537
42	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	140	0.003210348314901
52	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	7.13850637281032E-05
58	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	3	7.518093300145E-05
64	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	7	0.000216152946417
68	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	537	0.00826659869437
72	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	1	3.17284702774594E-05
76	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	1	2.57784738447372E-05
78	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	5.56189095722784E-05
80	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	3	7.05171865395017E-05
81	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	8	0.00016712868155
85	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	64	0.00077832656501
98	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	4	0.000106793146405
100	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	8	0.000263704110166
102	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	4	0.000111971317163
106	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	5.68970898187512E-05
109	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	8	0.000222435317569
112	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	3	8.91220081812815E-05
122	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	10	0.000177277909994
127	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	5	0.00017662700129
128	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	1	3.31823567073349E-05
129	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	10	0.000333391382785
131	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	9	0.000208191652358
133	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	3	0.000104934349273
135	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	6.6222387192814E-05
137	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	2.88565979812534E-05
138	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	5	9.29563673763759E-05
142	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	9	0.000199972199632
151	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	3	0.000106337145303
155	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	4	0.000132552614433
158	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	5	0.000108928031423
168	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	4	0.000120831109852
180	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	4.17206452825535E-05
194	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	2	3.72936516498287E-05
201	Deep chlorophyll maximum	20-180	metagenome	Haptophytes	7	0.000143309369719
123	Mix layer	20-180	metagenome	Haptophytes	4	6.70302592487715E-05
125	Mix layer	20-180	metagenome	Haptophytes	3	4.60937983412313E-05
152	Mix layer	20-180	metagenome	Haptophytes	2	5.0550596849634E-05
153	Mix layer	20-180	metagenome	Haptophytes	9	0.000199922450815
7	Surface	20-180	metagenome	Haptophytes	11	0.000189111118848
8	Surface	20-180	metagenome	Haptophytes	7	0.000181466410685
10	Surface	20-180	metagenome	Haptophytes	2	6.14646609352064E-05
11	Surface	20-180	metagenome	Haptophytes	1	2.76822363836546E-05
12	Surface	20-180	metagenome	Haptophytes	6	0.000176841310244
14	Surface	20-180	metagenome	Haptophytes	3	9.81100927770687E-05
17	Surface	20-180	metagenome	Haptophytes	3	9.2488117429458E-05
18	Surface	20-180	metagenome	Haptophytes	1	3.04437568940063E-05
19	Surface	20-180	metagenome	Haptophytes	1	2.53630538905527E-05
20	Surface	20-180	metagenome	Haptophytes	8	0.000230936743806
21	Surface	20-180	metagenome	Haptophytes	9	0.000180699333906
23	Surface	20-180	metagenome	Haptophytes	2	4.45023686087526E-05
24	Surface	20-180	metagenome	Haptophytes	1	3.90695287577866E-05
26	Surface	20-180	metagenome	Haptophytes	3	0.000112136857064
30	Surface	20-180	metagenome	Haptophytes	4	0.000145249428794
31	Surface	20-180	metagenome	Haptophytes	3	8.40085754876471E-05
32	Surface	20-180	metagenome	Haptophytes	2	7.38393752588214E-05
33	Surface	20-180	metagenome	Haptophytes	3	6.46561674965164E-05
36	Surface	20-180	metagenome	Haptophytes	16	0.000490442872508
39	Surface	20-180	metagenome	Haptophytes	3	9.45709992082941E-05
41	Surface	20-180	metagenome	Haptophytes	2	3.5229371154557E-05
43	Surface	20-180	metagenome	Haptophytes	4	6.08381281108467E-05
45	Surface	20-180	metagenome	Haptophytes	2	3.90821559734187E-05
46	Surface	20-180	metagenome	Haptophytes	2	6.25752331037832E-05
47	Surface	20-180	metagenome	Haptophytes	11	0.000314523882705
49	Surface	20-180	metagenome	Haptophytes	1	2.72305078269262E-05
50	Surface	20-180	metagenome	Haptophytes	3	5.61432006986132E-05
54	Surface	20-180	metagenome	Haptophytes	2	8.33068497248094E-05
57	Surface	20-180	metagenome	Haptophytes	6	0.000146012483013
58	Surface	20-180	metagenome	Haptophytes	9	0.000224951680679
62	Surface	20-180	metagenome	Haptophytes	2	6.88959663225087E-05
64	Surface	20-180	metagenome	Haptophytes	4	0.000126647212571
65	Surface	20-180	metagenome	Haptophytes	6	0.000136909891694
66	Surface	20-180	metagenome	Haptophytes	3	8.52504111511271E-05
70	Surface	20-180	metagenome	Haptophytes	3	8.86366865461574E-05
71	Surface	20-180	metagenome	Haptophytes	3	6.36508082841744E-05
72	Surface	20-180	metagenome	Haptophytes	5	0.000128874394414
76	Surface	20-180	metagenome	Haptophytes	8	0.000174562268896
78	Surface	20-180	metagenome	Haptophytes	5	0.000193601746745
80	Surface	20-180	metagenome	Haptophytes	3	8.27285095068075E-05
81	Surface	20-180	metagenome	Haptophytes	18	0.000580510214845
82	Surface	20-180	metagenome	Haptophytes	143	0.001454504413084
84	Surface	20-180	metagenome	Haptophytes	20	0.000373086214456
85	Surface	20-180	metagenome	Haptophytes	71	0.000955061616393
86	Surface	20-180	metagenome	Haptophytes	76	0.000753762009194
88	Surface	20-180	metagenome	Haptophytes	12	0.000183911476795
89	Surface	20-180	metagenome	Haptophytes	2	3.33599814900435E-05
90	Surface	20-180	metagenome	Haptophytes	2	3.83228754418773E-05
91	Surface	20-180	metagenome	Haptophytes	6	0.000244934062251
92	Surface	20-180	metagenome	Haptophytes	10	0.00020446355976
93	Surface	20-180	metagenome	Haptophytes	4	0.000113547316773
95	Surface	20-180	metagenome	Haptophytes	4	0.000101291044863
96	Surface	20-180	metagenome	Haptophytes	1	3.15366618006071E-05
97	Surface	20-180	metagenome	Haptophytes	2	6.81003610526621E-05
99	Surface	20-180	metagenome	Haptophytes	4	0.000141592035627
100	Surface	20-180	metagenome	Haptophytes	3	8.73905473076377E-05
102	Surface	20-180	metagenome	Haptophytes	2	7.02361392671586E-05
109	Surface	20-180	metagenome	Haptophytes	7	0.000158294057342
110	Surface	20-180	metagenome	Haptophytes	14	0.000393414772581
112	Surface	20-180	metagenome	Haptophytes	11	0.000270001071919
113	Surface	20-180	metagenome	Haptophytes	1	3.16256161723242E-05
114	Surface	20-180	metagenome	Haptophytes	2	4.03258732364506E-05
115	Surface	20-180	metagenome	Haptophytes	7	0.00024700181311
116	Surface	20-180	metagenome	Haptophytes	6	0.000205707313173
117	Surface	20-180	metagenome	Haptophytes	3	6.94414791835035E-05
118	Surface	20-180	metagenome	Haptophytes	2	3.32091841458897E-05
119	Surface	20-180	metagenome	Haptophytes	4	0.000136018299772
120	Surface	20-180	metagenome	Haptophytes	3	5.69636947270781E-05
121	Surface	20-180	metagenome	Haptophytes	1	2.37978418331331E-05
123	Surface	20-180	metagenome	Haptophytes	17	0.00025123199194
124	Surface	20-180	metagenome	Haptophytes	7	0.000157403406066
125	Surface	20-180	metagenome	Haptophytes	4	7.25487672471805E-05
126	Surface	20-180	metagenome	Haptophytes	6	0.000152276372156
127	Surface	20-180	metagenome	Haptophytes	13	0.000336280907621
129	Surface	20-180	metagenome	Haptophytes	5	0.000110029988265
131	Surface	20-180	metagenome	Haptophytes	8	0.000190773070925
132	Surface	20-180	metagenome	Haptophytes	4	0.000109541209888
133	Surface	20-180	metagenome	Haptophytes	11	0.000319535273645
135	Surface	20-180	metagenome	Haptophytes	4	0.000110297230379
136	Surface	20-180	metagenome	Haptophytes	2	5.60833195844504E-05
139	Surface	20-180	metagenome	Haptophytes	6	0.000116226548098
140	Surface	20-180	metagenome	Haptophytes	4	0.000154841632185
141	Surface	20-180	metagenome	Haptophytes	2	6.3903991477453E-05
143	Surface	20-180	metagenome	Haptophytes	6	0.000194915524923
144	Surface	20-180	metagenome	Haptophytes	2	5.99282460478798E-05
146	Surface	20-180	metagenome	Haptophytes	3	8.8481109904067E-05
148	Surface	20-180	metagenome	Haptophytes	1	2.58106798245545E-05
149	Surface	20-180	metagenome	Haptophytes	23	0.000483997229629
150	Surface	20-180	metagenome	Haptophytes	1	2.62075052565675E-05
151	Surface	20-180	metagenome	Haptophytes	9	0.000285219616086
152	Surface	20-180	metagenome	Haptophytes	5	0.000150551620742
155	Surface	20-180	metagenome	Haptophytes	13	0.000296708613888
158	Surface	20-180	metagenome	Haptophytes	5	0.000185526572232
168	Surface	20-180	metagenome	Haptophytes	13	0.000221994564989
173	Surface	20-180	metagenome	Haptophytes	12	0.000153002716556
175	Surface	20-180	metagenome	Haptophytes	6	0.000134518499813
178	Surface	20-180	metagenome	Haptophytes	3	7.54146231652953E-05
188	Surface	20-180	metagenome	Haptophytes	232	0.001140883623787
194	Surface	20-180	metagenome	Haptophytes	8	0.000217520338252
205	Surface	20-180	metagenome	Haptophytes	2	5.49586402981778E-05
208	Surface	20-180	metagenome	Haptophytes	14	0.000305182413025
209	Surface	20-180	metagenome	Haptophytes	2	3.39503448062373E-05
210	Surface	20-180	metagenome	Haptophytes	1	3.60812497452429E-05
51	Deep chlorophyll maximum	20-200	metagenome	Haptophytes	2	6.917933418454E-05
93	Deep chlorophyll maximum	20-200	metagenome	Haptophytes	8	0.000194656192973
83	Surface	20-200	metagenome	Haptophytes	2	2.98566310944222E-05
87	Surface	20-200	metagenome	Haptophytes	1	2.67132460751465E-05
155	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	343.5	0.005719738809436
158	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	781	0.004933042528353
168	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	214	0.002142565578637
173	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	92	0.000706254760129
175	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	26	0.000347566896822
180	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	27	0.000416264500367
188	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	37	0.000514585154531
189	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	57	0.000650050771469
194	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	74	0.001018635537183
201	Deep chlorophyll maximum	3-20	metagenome	Haptophytes	4	0.000147592908987
124	Surface	3-20	metagenome	Haptophytes	108	0.002269245205353
155	Surface	3-20	metagenome	Haptophytes	182	0.003875041909212
158	Surface	3-20	metagenome	Haptophytes	1116	0.007998555733888
163	Surface	3-20	metagenome	Haptophytes	820	0.004743017458684
168	Surface	3-20	metagenome	Haptophytes	301	0.002588936462724
173	Surface	3-20	metagenome	Haptophytes	13	0.000211136066717
175	Surface	3-20	metagenome	Haptophytes	45	0.000852861470976
178	Surface	3-20	metagenome	Haptophytes	117	0.001031560397627
180	Surface	3-20	metagenome	Haptophytes	24	0.000529580121582
188	Surface	3-20	metagenome	Haptophytes	82	0.000543593221547
189	Surface	3-20	metagenome	Haptophytes	33	0.000642258988887
191	Surface	3-20	metagenome	Haptophytes	5	0.0001524527036
193	Surface	3-20	metagenome	Haptophytes	35	0.00078086657231
194	Surface	3-20	metagenome	Haptophytes	120	0.001755327710564
196	Surface	3-20	metagenome	Haptophytes	53	0.001013536619755
201	Surface	3-20	metagenome	Haptophytes	176	0.002106763588672
205	Surface	3-20	metagenome	Haptophytes	11	0.000251292903118
206	Surface	3-20	metagenome	Haptophytes	62	0.00162224854703
208	Surface	3-20	metagenome	Haptophytes	50	0.001439664481723
209	Surface	3-20	metagenome	Haptophytes	63	0.000987282732017
210	Surface	3-20	metagenome	Haptophytes	98	0.001781871829377
40	Surface	3-2000	metagenome	Haptophytes	96	0.002528285774074
7	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	12	0.000316401398656
18	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	10	0.000308556689328
22	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	9	0.000291984206947
23	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	33	0.000582627852257
30	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	32	0.000779674707475
34	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	1	3.2687631116675E-05
50	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	18	0.000554165799481
51	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	24	0.000713491996467
72	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	11	0.000285368339121
76	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	10	0.000210395713048
80	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	16	0.000403267166784
81	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	42	0.000370174839115
96	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	320	0.007657176580054
102	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	22	0.000548661262991
106	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	14	0.000418611363642
109	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	48	0.001370444223493
110	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	73	0.001951962891758
111	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	190	0.005599156514169
122	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	6	0.000102854595102
127	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	8	0.000274730359898
128	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	26	0.000680630486253
129	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	27	0.000723137862105
131	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	6	0.000133021080453
132	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	9	0.000251408517165
133	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	7	0.000270446585272
135	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	20	0.000499196103779
137	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	6	0.000142683813616
138	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	11	0.000249605998735
143	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	9	0.00015874323174
150	Deep chlorophyll maximum	5-20	metagenome	Haptophytes	44	0.000846474894267
123	Mix layer	5-20	metagenome	Haptophytes	26	0.000436752696469
125	Mix layer	5-20	metagenome	Haptophytes	13	0.000230331345499
152	Mix layer	5-20	metagenome	Haptophytes	12	0.000293818788363
153	Mix layer	5-20	metagenome	Haptophytes	37	0.000756549030988
4	Surface	5-20	metagenome	Haptophytes	16	0.000420385506276
6	Surface	5-20	metagenome	Haptophytes	46	0.001059143047856
8	Surface	5-20	metagenome	Haptophytes	36	0.000877116342504
18	Surface	5-20	metagenome	Haptophytes	13	0.000358648834973
19	Surface	5-20	metagenome	Haptophytes	21	0.000447073185714
22	Surface	5-20	metagenome	Haptophytes	10	0.000210509875077
23	Surface	5-20	metagenome	Haptophytes	45	0.000787989671336
25	Surface	5-20	metagenome	Haptophytes	8	0.000238504756533
30	Surface	5-20	metagenome	Haptophytes	31	0.000905719574002
43	Surface	5-20	metagenome	Haptophytes	48	0.001364273085493
45	Surface	5-20	metagenome	Haptophytes	2	6.91705014963344E-05
46	Surface	5-20	metagenome	Haptophytes	25	0.000746663049202
51	Surface	5-20	metagenome	Haptophytes	27	0.000842746878791
53	Surface	5-20	metagenome	Haptophytes	11	0.000315316411097
54	Surface	5-20	metagenome	Haptophytes	1	5.56809994090465E-05
58	Surface	5-20	metagenome	Haptophytes	30	0.000695243867768
64	Surface	5-20	metagenome	Haptophytes	23	0.000757752087853
70	Surface	5-20	metagenome	Haptophytes	30	0.00073688995695
71	Surface	5-20	metagenome	Haptophytes	23	0.000476519775007
76	Surface	5-20	metagenome	Haptophytes	17	0.000341150987097
78	Surface	5-20	metagenome	Haptophytes	27	0.000624302081498
81	Surface	5-20	metagenome	Haptophytes	30	0.000803862790478
86	Surface	5-20	metagenome	Haptophytes	31	0.000526882956701
87	Surface	5-20	metagenome	Haptophytes	10	0.000310086554465
90	Surface	5-20	metagenome	Haptophytes	8	0.000145958288222
91	Surface	5-20	metagenome	Haptophytes	8	0.000197612740344
92	Surface	5-20	metagenome	Haptophytes	45	0.000753065764202
93	Surface	5-20	metagenome	Haptophytes	4	0.000118700169614
94	Surface	5-20	metagenome	Haptophytes	19	0.000536134602781
95	Surface	5-20	metagenome	Haptophytes	2	5.66290858691792E-05
96	Surface	5-20	metagenome	Haptophytes	12	0.000324511195733
98	Surface	5-20	metagenome	Haptophytes	15	0.000438804247167
99	Surface	5-20	metagenome	Haptophytes	13	0.000386389230362
100	Surface	5-20	metagenome	Haptophytes	23	0.000668873506273
102	Surface	5-20	metagenome	Haptophytes	18	0.000527306359798
106	Surface	5-20	metagenome	Haptophytes	9	0.000223840671879
109	Surface	5-20	metagenome	Haptophytes	30	0.000691045247538
110	Surface	5-20	metagenome	Haptophytes	24	0.000711208920244
111	Surface	5-20	metagenome	Haptophytes	28	0.000964970422543
112	Surface	5-20	metagenome	Haptophytes	6	0.000152283772508
122	Surface	5-20	metagenome	Haptophytes	17	0.000300139340583
123	Surface	5-20	metagenome	Haptophytes	20	0.000321041428716
124	Surface	5-20	metagenome	Haptophytes	30	0.000488283999912
125	Surface	5-20	metagenome	Haptophytes	56	0.000481720035309
126	Surface	5-20	metagenome	Haptophytes	7	0.000219331513429
127	Surface	5-20	metagenome	Haptophytes	19	0.000476597537431
128	Surface	5-20	metagenome	Haptophytes	42	0.001056549766312
129	Surface	5-20	metagenome	Haptophytes	24	0.000438035684481
131	Surface	5-20	metagenome	Haptophytes	6	0.000204178880123
132	Surface	5-20	metagenome	Haptophytes	11	0.000240921628877
133	Surface	5-20	metagenome	Haptophytes	8	0.000224938064882
135	Surface	5-20	metagenome	Haptophytes	22	0.000559808450053
136	Surface	5-20	metagenome	Haptophytes	8	0.000227158297713
137	Surface	5-20	metagenome	Haptophytes	2	6.13346374644154E-05
139	Surface	5-20	metagenome	Haptophytes	6	0.000157706024332
140	Surface	5-20	metagenome	Haptophytes	9	0.000253738013024
145	Surface	5-20	metagenome	Haptophytes	4	0.000112017034154
146	Surface	5-20	metagenome	Haptophytes	23	0.000715659095065
147	Surface	5-20	metagenome	Haptophytes	5	0.000150245729662
148	Surface	5-20	metagenome	Haptophytes	20	0.000595294847067
149	Surface	5-20	metagenome	Haptophytes	101	0.002810654099105
150	Surface	5-20	metagenome	Haptophytes	43	0.000923437359732
151	Surface	5-20	metagenome	Haptophytes	24	0.000654180873829
